FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
50.0,405.47,171721.22,206832024.0,0.27,0.27,103416012.1,38.0,844.86,155146.48,175560996.0,-0.4,-0.4,87780497.8,48.0,-922.2,172687.02,207176001.0,-0.61,-0.61,103588000.2,137397.01,116623.9,137625.51,2.86,1.67,0.6,7.58,0.08,1.39,3.83,2.43,1.28,0.68,7.46,0.03,7.25,3.75,2.87,1.64,0.6,7.62,0.08,7.44,3.85,96.31,91.42,77.47,0.03,0.0,0.05,1.0,0.0,0.18,2.5,0.0,4363.0,0.0,199.75,223.78,0.0,1.0,0.82,0.0,4428.0,0.0,160000.0,0.18,49075.0,110925.0,48498.0,111502.0,47439.0,112561.0,1.0
76.0,427.22,26697.81,5567944.0,0.71,0.71,2783972.36,35.0,-656.62,14138.9,2765097.0,13.2,13.2,1382555.1,82.0,-792.09,28194.93,5900228.0,2.22,2.22,2950115.11,24856.89,12344.18,26340.3,3.48,3.37,0.42,7.33,0.16,0.16,3.75,1.73,1.5,0.51,7.25,0.14,0.14,3.7,3.69,3.66,0.48,7.54,0.16,0.16,3.85,119.26,117.59,55.12,0.05,0.0,0.1,1.0,0.0,1.46,19.22,0.0,7700.0,0.0,199.75,177.26,0.0,1.01,0.82,0.0,7833.0,0.0,160000.0,0.28,77084.0,82916.0,69704.0,90296.0,51157.0,108843.0,3.0
154.0,1341.61,22232.56,4454320.0,-0.57,-0.57,2227159.72,127.0,-369.21,18539.27,3751513.0,-16.89,-16.89,1875748.06,156.0,75.16,22040.14,4425591.0,-0.32,-0.32,2212795.34,19885.36,16747.83,19757.1,2.79,3.22,0.35,6.28,0.31,0.31,3.29,2.35,2.53,0.23,6.07,0.33,0.33,3.2,2.77,3.16,0.33,6.26,0.3,0.3,3.28,95.24,88.2,74.77,0.11,0.0,0.06,1.0,0.0,1.55,12.42,0.0,18339.0,0.0,199.75,228.92,0.0,1.0,0.4,0.0,19824.0,0.0,160000.0,0.51,88458.0,71542.0,89839.0,70161.0,88104.0,71896.0,2.0
126.0,272.34,28720.27,5974115.0,-1.53,-1.53,2987056.74,105.0,562.9,25212.94,4582158.0,0.52,0.52,2291079.26,123.0,530.7,30335.97,6424797.0,-0.28,-0.28,3212398.36,26670.16,20456.06,28682.13,3.74,3.34,0.4,7.85,0.86,0.86,4.35,2.86,1.61,0.55,7.92,0.1,0.1,4.01,4.02,4.22,0.39,7.86,0.85,0.85,4.36,112.03,128.05,91.33,0.05,0.0,0.05,1.0,0.0,0.98,6.62,0.0,8151.0,0.0,199.75,228.92,0.0,1.0,0.56,0.0,8680.0,0.0,160000.0,0.29,67156.0,92844.0,74676.0,85324.0,65519.0,94481.0,3.0
174.0,151.12,25638.3,5101969.0,0.47,0.47,2550984.73,142.0,-66.69,20636.55,3763811.0,0.12,0.12,1881905.56,188.0,-105.57,26068.79,5092707.0,-0.48,-0.48,2546353.26,22776.65,16802.73,22735.3,3.19,2.85,0.41,6.93,0.13,0.13,3.53,2.35,1.97,0.44,7.1,0.07,0.13,3.58,3.18,2.94,0.33,7.28,0.06,0.13,3.67,112.23,101.5,75.02,0.03,0.0,0.04,1.0,0.0,1.82,9.2,0.0,4158.0,0.0,199.0,218.98,0.0,1.01,0.62,0.0,4255.0,0.0,160000.0,0.17,74347.0,85653.0,80948.0,79052.0,63126.0,96874.0,0.0
52.0,355.96,363019.11,899371563.0,0.09,0.09,449685781.5,48.0,290.85,364680.33,891073044.0,0.83,0.83,445536522.4,53.0,-263.46,373802.11,927759931.0,0.1,0.1,463879965.6,335392.18,332297.51,345978.72,3.92,4.39,0.48,8.0,0.29,8.0,4.15,3.88,4.27,0.44,8.0,0.29,8.0,4.15,4.04,4.53,0.47,8.0,0.27,8.0,4.14,117.76,129.01,123.92,0.04,0.0,0.05,1.0,0.0,0.92,9.46,0.0,5664.0,0.0,199.75,228.92,0.0,1.0,0.57,0.0,5894.0,0.0,160000.0,0.22,100301.0,59699.0,102608.0,57392.0,94371.0,65629.0,1.0
174.0,-731.09,32256.94,6665959.0,-10.76,-10.76,3332974.12,241.0,-332.16,43405.25,8790600.0,8.31,8.31,4395304.16,184.0,865.75,33977.9,6994542.0,-2.65,-2.65,3497269.67,29758.75,39243.75,31225.63,4.17,5.5,0.69,6.96,0.13,5.58,3.54,5.5,7.57,0.98,7.66,0.15,0.15,3.91,4.37,5.84,0.73,7.07,0.12,5.87,3.6,103.89,139.4,175.2,0.04,0.0,0.09,1.0,0.0,0.54,27.9,0.0,6959.0,0.0,193.25,199.16,-0.01,1.01,0.8,0.0,7474.0,0.0,160000.0,0.26,112060.0,47940.0,107934.0,52066.0,105868.0,54132.0,2.0
52.0,-659.31,155694.66,147194910.0,-0.31,-0.31,73597454.85,41.0,-667.08,149631.75,126412567.0,0.31,0.31,63206283.65,52.0,-777.92,157118.59,151139255.0,-0.04,-0.04,75569627.48,124985.03,107338.49,128334.22,3.31,1.75,0.77,7.31,0.34,1.02,3.82,2.84,1.35,0.87,7.58,0.01,0.14,3.79,3.4,1.95,0.74,7.35,0.34,0.43,3.84,106.29,108.97,91.14,0.02,0.0,0.05,1.0,0.0,2.49,14.12,0.0,2817.0,0.0,191.5,219.81,0.01,1.01,0.72,0.0,3082.0,0.0,160000.0,0.13,64229.0,95771.0,63408.0,96592.0,62569.0,97431.0,1.0
95.0,-383.43,71823.88,32432422.0,-1.57,-1.57,16216210.22,77.0,-392.31,67789.79,29048385.0,0.98,0.98,14524192.99,90.0,380.01,71178.42,31849945.0,0.24,0.24,15924972.62,64987.92,58207.0,63820.75,4.07,3.58,0.34,7.96,0.46,0.59,4.21,3.64,2.95,0.5,7.9,0.05,0.05,3.97,3.99,3.5,0.36,7.99,0.35,0.35,4.17,139.96,127.88,116.64,0.05,0.0,0.03,1.0,0.0,0.12,3.15,0.0,7942.0,0.0,199.75,228.92,0.0,1.0,0.47,0.0,8156.0,0.0,160000.0,0.28,67887.0,92113.0,67295.0,92705.0,64428.0,95572.0,1.0
0.0,7.22,91719.3,59522542.0,-1.59,-1.59,29761270.21,0.0,517.61,89207.73,57603485.0,0.93,0.93,28801742.96,0.0,926.33,92356.01,59986114.0,-1.21,-1.21,29993056.4,59623.99,57701.66,60088.35,1.86,1.37,0.91,6.24,0.0,0.0,3.12,1.8,1.12,0.9,6.13,0.0,0.0,3.06,1.87,1.38,0.91,6.29,0.0,0.0,3.15,59.52,60.19,57.8,0.03,0.0,0.1,1.0,0.0,0.7,13.63,0.0,4563.0,0.0,181.5,183.91,0.19,1.37,0.8,0.0,6499.0,0.0,160000.0,0.19,60008.0,99992.0,60100.0,99900.0,59552.0,100448.0,1.0
189.0,77.12,31785.47,6828871.0,-11.36,-11.36,3414429.82,104.0,-328.23,19164.02,3432281.0,0.16,0.16,1716140.58,209.0,383.05,35128.3,7572888.0,2.77,2.77,3786445.39,30486.03,15322.68,33807.54,4.27,4.11,0.24,7.07,0.92,0.92,3.99,2.15,1.62,0.37,6.91,0.02,0.02,3.46,4.73,4.66,0.2,7.43,0.97,0.97,4.2,132.81,150.93,68.42,0.04,0.0,0.06,1.0,0.0,1.46,8.3,0.0,6073.0,0.0,199.75,220.98,0.0,1.01,0.69,0.0,6213.0,0.0,160000.0,0.23,96896.0,63104.0,84655.0,75345.0,79979.0,80021.0,3.0
67.0,158.97,25171.81,5382460.0,-7.33,-7.33,2691226.34,46.0,1508.24,16654.02,2924097.0,-13.13,-13.13,1462041.93,65.0,1979.37,29126.48,6252289.0,1.0,1.0,3126145.0,24028.84,13054.0,27912.0,3.37,2.95,0.28,7.22,0.41,0.41,3.81,1.83,1.1,0.74,7.13,0.04,0.04,3.59,3.91,3.61,0.25,7.43,0.4,0.4,3.91,91.92,124.61,58.31,0.12,0.0,0.1,1.0,0.0,3.07,32.29,0.0,18413.0,0.0,195.75,224.4,0.0,1.0,0.65,0.0,19501.0,0.0,160000.0,0.52,67142.0,92858.0,70902.0,89098.0,52559.0,107441.0,3.0
103.0,428.32,20052.82,4106607.0,-1.18,-1.18,2053302.91,50.0,-419.43,12274.29,2196018.0,-1.74,-1.74,1098008.13,109.0,352.73,20258.53,4058428.0,-5.58,-5.58,2029211.21,18333.07,9803.65,18117.98,2.57,2.46,0.34,6.3,0.19,0.19,3.25,1.37,1.06,0.34,5.53,0.03,0.03,2.78,2.54,2.42,0.36,6.62,0.24,0.24,3.43,98.25,80.88,43.78,0.06,0.0,0.06,1.0,0.0,1.99,15.66,0.0,9652.0,0.0,199.75,228.92,0.0,1.0,0.65,0.0,10211.0,0.0,160000.0,0.33,64625.0,95375.0,77986.0,82014.0,60912.0,99088.0,0.0
53.0,72.98,21768.78,4451864.0,-6.28,-6.28,2225928.86,18.0,-121.61,15629.5,3097883.0,3.12,3.12,1548943.06,67.0,-784.73,22632.13,4638999.0,-15.78,-15.78,2319491.61,19874.39,13829.83,20709.82,2.78,2.36,0.39,7.71,0.55,0.55,4.13,1.94,1.5,0.38,7.05,0.28,0.65,3.66,2.9,2.4,0.39,7.72,0.64,0.71,4.18,91.67,92.46,61.75,0.09,0.0,0.06,1.0,0.0,0.91,12.82,0.0,15090.0,0.0,199.75,228.92,0.0,1.0,0.24,0.0,16240.0,0.0,160000.0,0.45,60276.0,99724.0,58120.0,101880.0,54325.0,105675.0,2.0
105.0,-156.58,21365.04,4171184.0,0.29,0.29,2085592.14,50.0,852.37,16934.58,2943802.0,6.56,6.56,1471904.28,132.0,377.85,21079.96,4012696.0,-2.43,-2.43,2006346.78,18621.36,13141.97,17913.82,2.61,2.18,0.37,6.84,0.28,0.28,3.56,1.84,1.31,0.45,7.04,0.04,0.04,3.54,2.51,1.85,0.41,6.91,0.24,0.24,3.57,98.68,79.98,58.68,0.08,0.0,0.04,1.0,0.0,0.66,5.31,0.0,13360.0,0.0,199.75,228.92,0.0,1.0,0.52,0.0,13767.0,0.0,160000.0,0.41,64468.0,95532.0,68269.0,91731.0,61139.0,98861.0,0.0
125.0,-22.06,28152.33,6042437.0,2.59,2.59,3021219.8,58.0,-237.69,12424.46,2194723.0,1.84,1.84,1097362.42,100.0,948.48,32017.3,6805834.0,7.78,7.78,3402920.89,26975.17,9797.87,30383.19,3.78,3.46,0.36,7.45,0.8,0.8,4.13,1.37,1.07,0.34,6.25,0.06,0.13,3.16,4.26,3.91,0.34,7.94,0.16,0.16,4.05,119.8,135.64,43.77,0.05,0.0,0.07,1.0,0.0,1.12,8.82,0.0,8382.0,0.0,199.75,210.45,0.0,1.0,0.77,0.0,8917.0,0.0,160000.0,0.3,83517.0,76483.0,77987.0,82013.0,61033.0,98967.0,3.0
102.0,77.84,92097.18,63976893.0,-0.59,-0.59,31988446.2,130.0,711.43,87423.96,59605515.0,-0.93,-0.93,29802757.03,102.0,825.29,92830.64,64361299.0,-1.69,-1.69,32180648.65,86677.14,80754.72,87197.95,3.66,3.83,0.33,6.13,0.19,0.95,3.16,3.41,3.32,0.36,7.05,0.19,0.19,3.62,3.68,3.83,0.33,6.22,0.19,0.19,3.21,119.11,118.14,109.41,0.04,0.0,0.06,1.0,0.0,1.09,9.0,0.0,7195.0,0.0,199.75,228.92,0.0,1.0,0.34,0.0,7690.0,0.0,160000.0,0.26,90776.0,69224.0,89996.0,70004.0,84349.0,75651.0,1.0
80.0,-135.0,26630.25,5283815.0,-0.2,-0.2,2641907.4,4.0,269.79,18186.16,3022508.0,2.74,2.74,1511255.37,100.0,459.6,28275.4,5476428.0,-6.57,-6.57,2738210.72,23588.46,13493.34,24448.34,3.3,3.69,0.28,7.19,0.0,0.0,3.59,1.89,1.28,0.43,7.3,0.0,0.0,3.65,3.42,3.28,0.3,7.72,0.0,0.0,3.86,114.99,109.15,60.26,0.06,0.0,0.04,1.0,0.0,1.21,17.46,0.0,8879.0,0.0,199.75,228.92,0.0,1.0,0.58,0.0,9158.0,0.0,160000.0,0.31,79661.0,80339.0,70116.0,89884.0,64056.0,95944.0,0.0
132.0,202.4,26960.02,5890899.0,1.54,1.54,2945450.27,75.0,204.85,16863.19,3435910.0,0.9,0.9,1717955.45,141.0,-14.37,30108.11,6584393.0,-3.04,-3.04,3292194.98,26298.66,15338.88,29394.61,3.68,3.51,0.12,6.78,1.49,1.49,4.14,2.15,2.01,0.16,5.26,0.33,0.33,2.79,4.12,3.96,0.16,7.63,1.51,1.51,4.57,108.96,131.23,68.48,0.03,0.0,0.04,1.0,0.0,0.56,4.91,0.0,5588.0,0.0,199.75,186.83,0.0,1.25,0.65,0.0,5713.0,0.0,160000.0,0.22,71503.0,88497.0,70368.0,89632.0,69272.0,90728.0,3.0
57.0,725.99,110786.94,89113606.0,-0.53,-0.53,44556802.74,36.0,950.38,104014.01,76256200.0,-0.2,-0.2,38128099.9,57.0,-117.89,112971.15,92302938.0,-0.09,-0.09,46151468.96,97288.67,83251.76,100770.58,3.31,2.72,0.65,7.37,0.52,1.34,3.94,2.83,2.31,0.82,7.64,0.3,0.3,3.97,3.43,2.87,0.6,7.4,0.49,0.57,3.94,104.6,110.02,90.89,0.02,0.0,0.07,1.0,0.0,1.43,5.22,0.0,3955.0,0.0,199.75,226.62,0.0,1.0,0.81,0.0,4174.0,0.0,160000.0,0.17,57882.0,102118.0,55812.0,104188.0,59756.0,100244.0,1.0
73.0,923.9,41546.13,12678352.0,-2.21,-2.21,6339174.9,22.0,844.99,39240.17,11321310.0,-4.06,-4.06,5660652.97,83.0,-1029.91,41577.05,12691665.0,-3.57,-3.57,6345830.71,36217.36,32340.79,36255.39,3.24,2.58,0.56,8.0,0.49,0.49,4.25,2.89,1.88,0.63,8.0,0.05,0.05,4.02,3.24,2.61,0.56,8.0,0.14,0.14,4.07,107.3,103.57,92.39,0.03,0.0,0.05,1.0,0.0,1.43,11.43,0.0,5576.0,0.0,199.75,228.92,0.0,1.0,0.64,0.0,6466.0,0.0,160000.0,0.22,69709.0,90291.0,67329.0,92671.0,66690.0,93310.0,1.0
3.0,975.96,131823.22,103406929.0,1.42,1.42,51703465.21,7.0,705.74,133238.02,101429082.0,1.99,1.99,50714541.99,3.0,1010.31,129021.02,100162085.0,-0.5,-0.5,50081042.25,99503.36,97600.18,96381.01,3.01,3.18,0.65,6.81,0.0,0.0,3.4,2.96,2.3,0.72,7.67,0.0,0.0,3.84,2.92,2.47,0.66,6.84,0.0,0.17,3.42,102.41,92.74,93.92,0.03,0.0,0.08,1.0,0.0,1.67,8.68,0.0,4364.0,0.0,187.0,207.94,0.02,1.03,0.53,0.0,4691.0,0.0,160000.0,0.18,82855.0,77145.0,75275.0,84725.0,75759.0,84241.0,1.0
181.0,481.64,156836.88,138570662.0,1.54,1.54,69285331.77,224.0,-619.66,184102.26,159252867.0,-1.33,-1.33,79626432.83,190.0,51.71,162519.97,142773796.0,1.42,1.42,71386898.71,152060.03,174755.57,156672.32,5.24,5.97,0.22,6.38,0.44,6.13,3.41,6.02,7.32,0.38,7.7,0.65,7.38,4.17,5.4,6.26,0.26,6.67,0.51,6.27,3.59,147.51,171.92,191.77,0.03,0.0,0.04,1.0,0.0,1.31,11.64,0.0,4370.0,0.0,199.75,214.43,0.0,1.02,0.87,0.0,4536.0,0.0,160000.0,0.18,124217.0,35783.0,110788.0,49212.0,105639.0,54361.0,1.0
133.0,928.17,25308.6,5347193.0,14.08,14.08,2673603.54,99.0,1350.49,23892.81,5154451.0,9.31,9.31,2577230.15,137.0,-813.87,25589.36,5401691.0,-3.6,-3.6,2700843.7,23871.4,23010.94,24114.69,3.34,3.25,0.26,5.99,0.95,1.13,3.47,3.22,3.23,0.16,6.26,1.0,1.0,3.63,3.38,3.17,0.26,5.98,0.96,0.96,3.47,105.87,107.66,102.73,0.13,0.0,0.05,1.0,0.0,1.0,6.06,0.0,20128.0,0.0,199.75,228.92,0.0,1.0,0.58,0.0,22891.0,0.0,160000.0,0.55,79178.0,80822.0,78693.0,81307.0,71572.0,88428.0,2.0
120.0,712.49,28389.77,5952383.0,3.58,3.58,2976193.29,92.0,-586.61,17989.5,3588038.0,-9.66,-9.66,1794014.17,134.0,345.89,33119.71,6926152.0,-1.25,-1.25,3463075.37,26573.14,16018.03,30920.32,3.72,3.72,0.31,7.94,1.26,3.67,4.6,2.24,1.98,0.49,7.91,0.7,0.78,4.31,4.33,4.18,0.34,7.94,1.29,1.29,4.62,98.51,138.04,71.51,0.04,0.0,0.05,1.0,0.0,1.59,23.19,0.0,6953.0,0.0,199.75,228.92,0.0,1.0,0.57,0.0,7323.0,0.0,160000.0,0.26,69017.0,90983.0,68051.0,91949.0,61030.0,98970.0,3.0
51.0,-224.28,9916.76,2068978.0,2.21,2.21,1034490.11,51.0,-75.78,9155.79,1990947.0,1.16,1.16,995474.08,49.0,-54.62,8723.58,1875415.0,-0.42,-0.42,937707.29,9236.51,8888.16,8372.39,1.29,1.18,0.14,3.45,0.42,0.56,1.93,1.24,1.24,0.09,3.17,0.45,0.94,1.81,1.17,1.14,0.09,2.92,0.43,0.43,1.67,49.39,37.38,39.68,0.03,0.0,0.04,1.0,0.0,2.01,15.41,0.0,5178.0,0.0,199.75,228.92,0.0,1.0,0.54,0.0,5611.0,0.0,160000.0,0.21,40935.0,119065.0,74934.0,85066.0,69797.0,90203.0,0.0
97.0,-357.37,23354.71,4823854.0,13.92,13.92,2411933.96,53.0,-861.12,12769.49,2246011.0,1.68,1.68,1123006.34,106.0,-803.67,24327.27,4909189.0,7.6,7.6,2454598.3,21535.06,10026.83,21916.02,3.02,3.23,0.22,6.23,0.15,0.15,3.19,1.4,1.1,0.19,5.73,0.02,0.02,2.88,3.07,3.26,0.27,6.31,0.1,0.1,3.2,112.37,97.84,44.79,0.05,0.0,0.03,1.0,0.0,0.96,8.13,0.0,8482.0,0.0,199.0,228.06,0.0,1.0,0.56,0.0,8723.0,0.0,160000.0,0.3,79036.0,80964.0,90915.0,69085.0,66565.0,93435.0,0.0
148.0,-108.42,26805.15,5812020.0,-1.19,-1.19,2906009.4,144.0,-341.31,26532.54,5846622.0,-3.15,-3.15,2923309.43,150.0,505.09,27663.81,5980478.0,-0.88,-0.88,2990238.56,25946.52,26100.99,26698.56,3.63,4.15,0.31,5.23,0.91,0.91,3.07,3.66,4.0,0.23,5.17,1.26,1.37,3.21,3.74,4.29,0.34,5.46,0.9,0.9,3.18,108.95,119.19,116.53,0.07,0.0,0.05,1.0,0.0,2.44,40.54,0.0,11283.0,0.0,199.75,228.92,0.0,1.0,0.63,0.0,11909.0,0.0,160000.0,0.37,100333.0,59667.0,106367.0,53633.0,94067.0,65933.0,2.0
110.0,675.68,176485.1,293985581.0,-0.57,-0.57,146992790.2,94.0,416.71,168479.31,269680968.0,1.46,1.46,134840484.7,105.0,-989.35,177584.86,295034411.0,-1.23,-1.23,147517204.9,165085.84,151437.73,165674.81,2.91,2.7,0.35,7.8,0.3,2.33,4.05,2.67,2.32,0.41,7.93,0.29,1.22,4.11,2.92,2.69,0.35,7.82,0.3,1.8,4.06,95.0,93.03,85.04,0.08,0.0,0.04,1.0,0.0,0.27,4.01,0.0,12232.0,0.0,199.75,228.34,0.0,1.0,0.49,0.0,13903.0,0.0,160000.0,0.39,70880.0,89120.0,72669.0,87331.0,66857.0,93143.0,1.0
111.0,716.65,24296.41,4753173.0,-0.03,-0.03,2376586.48,14.0,-372.99,20105.36,3671959.0,-4.56,-4.56,1835977.22,130.0,162.29,24884.14,4665193.0,-8.19,-8.19,2332592.41,21219.52,16392.67,20826.75,2.97,2.76,0.36,7.74,0.16,0.18,3.95,2.3,1.96,0.47,7.78,0.06,0.06,3.92,2.92,2.45,0.45,7.89,0.06,0.06,3.98,106.42,92.98,73.19,0.04,0.0,0.04,1.0,0.0,1.93,16.67,0.0,5689.0,0.0,199.75,228.92,0.0,1.0,0.55,0.0,6044.0,0.0,160000.0,0.22,72793.0,87207.0,65299.0,94701.0,58937.0,101063.0,0.0
132.0,483.95,32009.43,6741479.0,0.96,0.96,3370739.98,59.0,-506.14,26866.03,5337542.0,-5.84,-5.84,2668768.08,150.0,750.41,33385.64,7065692.0,-7.1,-7.1,3532842.45,30095.89,23828.31,31543.27,4.22,4.39,0.41,7.22,0.68,0.68,3.95,3.34,2.53,0.17,7.07,0.64,0.64,3.85,4.42,4.8,0.48,7.21,0.64,0.64,3.93,132.35,140.82,106.38,0.09,0.0,0.04,1.0,0.0,0.66,5.99,0.0,14051.0,0.0,199.75,187.65,0.0,1.24,0.51,0.0,14949.0,0.0,160000.0,0.43,82853.0,77147.0,106841.0,53159.0,62819.0,97181.0,2.0
247.0,-334.79,30671.8,6379902.0,0.95,0.95,3189951.48,255.0,-26.77,17916.03,2467799.0,-2.58,-2.58,1233898.21,248.0,-186.37,33271.03,6974149.0,-0.42,-0.42,3487074.29,28481.71,11016.96,31134.59,3.99,3.15,0.39,7.94,0.94,0.94,4.44,1.54,0.89,0.68,7.92,0.02,0.02,3.97,4.36,3.58,0.36,7.97,0.99,0.99,4.48,133.65,138.99,49.2,0.04,0.0,0.03,1.0,0.0,0.46,3.53,0.0,7161.0,0.0,199.75,228.92,0.0,1.0,0.52,0.0,7482.0,0.0,160000.0,0.26,62625.0,97375.0,58280.0,101720.0,46460.0,113540.0,3.0
205.0,-284.3,29700.41,5623244.0,1.14,1.14,2811622.57,150.0,123.71,27745.64,4918253.0,-3.28,-3.28,2459124.86,214.0,304.32,29387.36,5332581.0,0.48,0.48,2666290.74,25103.77,21956.49,23806.17,3.52,2.96,0.47,7.99,0.11,0.13,4.05,3.08,2.39,0.55,7.97,0.05,0.05,4.01,3.33,2.79,0.5,8.0,0.08,0.09,4.04,128.79,106.28,98.02,0.03,0.0,0.04,1.0,0.0,1.77,12.21,0.0,4794.0,0.0,199.0,228.06,0.0,1.0,0.49,0.0,4811.0,0.0,160000.0,0.19,76474.0,83526.0,66611.0,93389.0,60537.0,99463.0,0.0
91.0,51.69,46349.9,11547730.0,-0.25,-0.25,5773864.87,89.0,-527.72,45824.86,11382638.0,-1.07,-1.07,5691318.46,91.0,181.17,46335.1,11559551.0,3.55,3.55,5779777.27,44752.59,44112.79,44798.4,5.45,5.55,0.59,7.99,1.29,1.36,4.64,5.36,5.35,0.58,7.99,1.09,1.09,4.54,5.45,5.57,0.58,7.99,1.27,1.27,4.63,174.03,173.61,170.95,0.03,0.0,0.09,1.0,0.0,1.4,20.15,0.0,4319.0,0.0,187.5,173.72,0.07,1.1,0.82,0.0,4903.0,0.0,160000.0,0.18,87133.0,72867.0,84101.0,75899.0,78558.0,81442.0,1.0
120.0,-320.37,27693.22,6047275.0,-1.53,-1.53,3023636.74,58.0,622.95,12320.54,2239975.0,3.3,3.3,1119989.15,121.0,-293.77,28893.04,6337368.0,0.18,0.18,3168684.09,26996.76,9999.89,28291.82,3.78,3.95,0.28,7.0,0.57,0.57,3.78,1.4,0.94,0.22,5.53,0.07,0.07,2.8,3.96,4.06,0.27,7.03,0.62,1.12,3.82,138.1,126.31,44.67,0.06,0.0,0.05,1.0,0.0,5.06,52.92,0.0,9421.0,0.0,199.75,218.23,0.0,1.01,0.6,0.0,9857.0,0.0,160000.0,0.32,86401.0,73599.0,74940.0,85060.0,89090.0,70910.0,3.0
67.0,-110.11,85428.79,49117214.0,0.49,0.49,24558607.25,17.0,-315.62,78719.2,40153889.0,-0.09,-0.09,20076944.45,79.0,-348.63,87609.87,51221607.0,0.71,0.71,25610803.85,79285.49,64816.8,82682.42,4.01,4.27,0.35,6.9,0.27,0.27,3.59,3.28,3.8,0.57,7.24,0.16,0.63,3.7,4.18,4.24,0.29,6.9,0.19,2.22,3.55,126.1,133.47,104.63,0.03,0.0,0.05,1.0,0.0,1.0,8.9,0.0,4074.0,0.0,194.75,223.3,0.0,1.01,0.62,0.0,4459.0,0.0,160000.0,0.17,82141.0,77859.0,78512.0,81488.0,80478.0,79522.0,1.0
174.0,480.19,27197.73,5950089.0,1.07,1.07,2975045.04,77.0,192.93,11907.9,1927351.0,-2.58,-2.58,963674.21,181.0,208.46,31089.76,6720439.0,3.14,3.14,3360221.07,26562.9,8604.25,30001.96,3.72,3.86,0.39,6.72,1.5,1.5,4.11,1.21,1.11,0.55,6.47,0.01,0.01,3.24,4.2,4.12,0.37,6.75,0.82,0.82,3.79,119.05,133.94,38.42,0.03,0.0,0.04,1.0,0.0,0.47,4.44,0.0,4402.0,0.0,199.75,228.92,0.0,1.0,0.74,0.0,4479.0,0.0,160000.0,0.18,47559.0,112441.0,92615.0,67385.0,63398.0,96602.0,0.0
37.0,669.33,111906.37,79107991.0,2.34,2.34,39553996.67,30.0,1005.5,108183.57,76189848.0,4.8,4.8,38094926.4,38.0,1273.34,112936.43,79822371.0,-0.68,-0.68,39911185.16,98441.46,94810.15,99330.43,3.82,3.13,0.38,8.0,0.12,8.0,4.06,3.68,3.27,0.44,8.0,0.11,8.0,4.05,3.85,3.15,0.38,8.0,0.12,8.0,4.06,122.02,123.6,117.98,0.02,0.0,0.04,1.0,0.0,1.66,9.43,0.0,2925.0,0.0,199.75,228.92,0.0,1.0,0.79,0.0,3290.0,0.0,160000.0,0.13,65204.0,94796.0,65358.0,94642.0,70245.0,89755.0,1.0
170.0,435.85,33383.3,7174246.0,2.0,2.0,3587124.0,234.0,1225.36,44403.43,9459154.0,-6.04,-6.04,4729573.98,185.0,414.78,36028.01,7715473.0,0.5,0.5,3857736.75,32027.88,42228.37,34444.08,4.49,5.2,0.63,7.72,0.07,0.07,3.89,5.91,7.18,0.86,7.61,0.17,0.21,3.89,4.82,5.69,0.69,7.72,0.06,0.34,3.89,104.33,153.77,188.52,0.05,0.0,0.1,1.0,0.0,1.34,8.58,0.0,7806.0,0.0,195.0,192.2,0.01,1.02,0.82,0.0,8176.0,0.0,160000.0,0.28,121743.0,38257.0,122374.0,37626.0,119071.0,40929.0,2.0
150.0,-550.1,25976.27,5393729.0,0.07,0.07,2696864.53,104.0,98.42,22753.43,4446055.0,0.18,0.18,2223027.59,154.0,519.39,24797.45,5032814.0,1.43,1.43,2516407.72,24079.15,19848.46,22467.92,3.37,3.86,0.44,6.11,0.07,0.11,3.09,2.78,2.8,0.37,6.62,0.05,0.11,3.34,3.15,3.15,0.36,6.26,0.05,0.1,3.15,128.81,100.31,88.62,0.02,0.0,0.04,1.0,0.0,2.3,19.79,0.0,3664.0,0.0,199.75,219.88,0.0,1.01,0.76,0.0,3908.0,0.0,160000.0,0.16,84985.0,75015.0,86594.0,73406.0,80845.0,79155.0,0.0
