FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Gray Var,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Red Var,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,FFT Green Var,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Gray Var,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Red Var,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Wavelet Green Var
174.00000,480.18835,27197.72624,5950089.00000,1.07254,1.07254,2975045.03600,117000000000000000000.00000,77.00000,192.92681,11907.89789,1927351.00000,-2.57685,-2.57685,963674.21160,2170000000000000000.00000,181.00000,208.46024,31089.75748,6720439.00000,3.14380,3.14380,3360221.07200,188000000000000000000.00000,26562.89732,8604.24554,30001.95982,3.72029,3.85956,0.38846,6.71961,1.49804,1.49804,4.10882,0.55805,1.20508,1.10539,0.54724,6.47304,0.00539,0.00539,3.23922,1.62239,4.20196,4.12292,0.37052,6.75392,0.82059,0.82059,3.78725,0.69246
122.00000,301.96675,24868.66145,5279199.00000,2.14602,2.14602,2639600.57300,72300000000000000000.00000,58.00000,-396.48539,11743.72996,2034044.00000,-1.54388,-1.54388,1017021.22800,2440000000000000000.00000,149.00000,-290.79275,27006.16531,5724609.00000,2.82825,2.82825,2862305.91400,99300000000000000000.00000,23567.85268,9080.55357,25556.29018,3.30082,3.47365,0.31291,7.04363,0.48578,1.06667,3.76471,0.46716,1.27179,1.09828,0.29104,5.82451,0.01863,0.01863,2.92157,0.34331,3.57931,3.81716,0.36501,7.39265,0.53824,0.53824,3.96544,0.80922
75.00000,-619.30503,24053.32920,5207025.00000,-1.51078,-1.51078,2603511.74500,69300000000000000000.00000,24.00000,665.86159,10606.48091,1927878.00000,-1.26954,-1.26954,963938.36520,1540000000000000000.00000,94.00000,513.13469,25957.73461,5592539.00000,-0.16142,-0.16142,2796269.41900,91500000000000000000.00000,23245.64732,8606.59821,24966.69196,3.25569,3.50711,0.31452,5.94363,0.57402,0.57402,3.25882,0.37160,1.20541,1.19118,0.41089,6.06520,0.01667,0.01667,3.04093,0.59205,3.49674,3.58015,0.25954,6.02451,0.38088,0.60147,3.20270,0.31565
93.00000,115.96028,22374.88291,4372360.00000,2.23688,2.23688,2186181.11800,39800000000000000000.00000,72.00000,-408.02256,16469.04644,2814653.00000,-0.34884,-0.34884,1407326.32600,7810000000000000000.00000,106.00000,62.18990,23068.71955,4598799.00000,0.70441,0.70441,2299399.85200,47100000000000000000.00000,19519.46429,12565.41518,20530.35268,2.73382,2.39939,0.52100,7.92745,0.60392,0.60392,4.26569,2.55291,1.75986,1.09975,0.66205,7.95049,0.30490,0.39412,4.12770,3.69182,2.87540,2.42059,0.53559,7.92157,0.66912,0.66912,4.29534,2.47144
48.00000,763.86687,18438.22215,3782437.00000,1.86987,1.86987,1891219.43500,19900000000000000000.00000,20.00000,781.55362,12499.42911,2215826.00000,-5.26994,-5.26994,1107910.36500,2630000000000000000.00000,54.00000,302.94224,19125.01178,3921719.00000,7.71560,7.71560,1960863.35800,22500000000000000000.00000,16885.87946,9892.08036,17507.67411,2.36497,2.42390,0.30804,7.19853,0.41716,0.41716,3.80784,0.48362,1.38545,1.04191,0.49866,7.35000,0.12353,0.17892,3.73676,1.49073,2.45206,2.39020,0.30938,7.34412,0.36471,0.36471,3.85441,0.54378
144.00000,-458.46929,28314.49956,5873423.00000,0.90875,0.90875,2936711.95400,116000000000000000000.00000,89.00000,439.76600,21673.56981,4231734.00000,-0.54251,-0.54251,2115866.72900,30300000000000000000.00000,148.00000,-463.22081,28795.11132,5947800.00000,4.49106,4.49106,2973902.24600,121000000000000000000.00000,26220.63839,18891.66964,26552.67857,3.67236,4.03701,0.32544,7.30147,0.67990,0.67990,3.99069,0.81034,2.64589,2.49596,0.33955,7.51373,0.02402,0.02402,3.76887,0.83009,3.71886,3.85441,0.35365,7.70539,0.70196,0.79020,4.20368,0.95123
97.00000,469.34974,16511.58471,3390896.00000,-4.29156,-4.29156,1695445.85400,12700000000000000000.00000,85.00000,403.34121,13068.47272,2518966.00000,-0.60068,-0.60068,1259482.70000,3850000000000000000.00000,101.00000,455.66111,15791.04997,3265703.00000,-1.55728,-1.55728,1632850.72100,10700000000000000000.00000,15137.92857,11245.38393,14579.03125,2.12016,2.02770,0.28689,4.72206,0.16471,0.19461,2.44338,0.30074,1.57498,1.62108,0.21737,4.79069,0.03039,0.03039,2.41054,0.19679,2.04188,2.06630,0.23763,4.62696,0.17010,0.17010,2.39853,0.19329
70.00000,-109.47789,20162.52561,3981072.00000,-0.52540,-0.52540,1990535.73700,25200000000000000000.00000,56.00000,-258.48197,19006.30097,3285880.00000,-0.71587,-0.71587,1642939.64200,16200000000000000000.00000,73.00000,332.94197,18826.65493,3465602.00000,-0.17213,-0.17213,1732800.91400,16600000000000000000.00000,17772.64286,14669.10714,15471.43750,2.48917,2.30760,0.29378,7.13824,0.27353,0.29804,3.70588,0.58207,2.05450,1.37488,0.56700,7.79559,0.09314,0.10000,3.94436,3.11799,2.16687,1.72941,0.34299,7.09755,0.18235,0.18235,3.63995,0.88933
153.00000,-76.05810,25317.60386,5351355.00000,0.69393,0.69393,2675677.84700,79800000000000000000.00000,155.00000,-633.14773,20630.08028,4147499.00000,-1.91312,-1.91312,2073748.54300,29500000000000000000.00000,155.00000,-309.37873,24475.30950,5001810.00000,-4.24558,-4.24558,2500902.87700,61900000000000000000.00000,23889.97768,18515.62054,22329.50893,3.34594,3.38713,0.19882,6.63333,0.33725,0.33725,3.48529,0.24605,2.59322,2.41716,0.21184,6.76225,0.49412,0.49412,3.62819,0.29383,3.12738,3.16765,0.17965,6.51912,0.27451,0.27451,3.39681,0.24778
170.00000,245.70378,29589.34531,5970747.00000,-2.63098,-2.63098,2985372.18500,123000000000000000000.00000,152.00000,224.55396,24120.33040,4385107.00000,0.37157,0.37157,2192553.68600,37000000000000000000.00000,166.00000,28.74362,29036.50224,5721532.00000,-0.70688,-0.70688,2860765.64700,103000000000000000000.00000,26655.12054,19576.37054,25542.55357,3.73321,3.59841,0.31657,7.34265,0.00833,0.00833,3.67549,1.19507,2.74179,2.96642,0.29322,7.32647,0.02108,0.02108,3.67377,1.20391,3.57739,3.41654,0.31894,7.36275,0.00588,0.00588,3.68431,1.22220
65.00000,-537.09123,16017.68496,3342241.00000,-1.23614,-1.23614,1671119.88200,12200000000000000000.00000,24.00000,474.63142,8749.55492,1562312.00000,1.99988,1.99988,781156.99990,694000000000000000.00000,77.00000,2.56369,16013.06894,3177155.00000,-6.40636,-6.40636,1588574.29700,10700000000000000000.00000,14920.71875,6974.60714,14183.72768,2.08974,2.12917,0.32465,6.41716,0.17843,0.17843,3.29779,0.22985,0.97684,0.82990,0.18301,5.25294,0.01373,0.01667,2.63333,0.07937,1.98652,2.06140,0.36619,6.46275,0.01765,0.01765,3.24020,0.32227
131.00000,-508.06750,23857.50025,5046643.00000,-2.24379,-2.24379,2523320.37800,60400000000000000000.00000,87.00000,-288.11159,18115.81151,3583616.00000,-5.53232,-5.53232,1791805.23400,16000000000000000000.00000,141.00000,868.71916,24246.39341,5109836.00000,-6.00851,-6.00851,2554914.99600,62800000000000000000.00000,22529.65625,15998.28571,22811.76786,3.15541,3.39926,0.31021,6.00637,0.79951,0.79951,3.40294,0.48068,2.24066,2.04730,0.31269,6.24314,0.02892,0.02892,3.13603,0.56890,3.19493,3.25699,0.28280,6.11176,0.73333,0.73333,3.42255,0.42081
184.00000,-1123.36351,26400.72861,5553020.00000,9.74314,9.74314,2776514.87200,87300000000000000000.00000,141.00000,1160.10587,21693.84771,4429217.00000,-11.39414,-11.39414,2214602.80300,35600000000000000000.00000,190.00000,-1161.38582,26975.59994,5554630.00000,-4.03786,-4.03786,2777312.98100,87600000000000000000.00000,24790.26786,19773.29018,24797.45536,3.47203,3.81961,0.41475,6.07157,0.29020,0.29020,3.18088,0.98581,2.76937,3.12243,0.32789,6.21422,0.18284,0.18284,3.19853,0.72520,3.47303,3.99412,0.46400,6.30049,0.25000,0.25000,3.27525,1.47077
54.00000,171.95386,24982.57282,5159872.00000,-0.32812,-0.32812,2579935.83600,67100000000000000000.00000,43.00000,-292.84312,23440.65786,4590854.00000,-0.04960,-0.04960,2295426.97500,42700000000000000000.00000,56.00000,-385.23203,25096.36469,5090192.00000,1.05708,1.05708,2545096.52900,63600000000000000000.00000,23035.14286,20494.88393,22724.07143,3.22621,3.09804,0.41799,7.41078,0.34804,0.34804,3.87941,1.22712,2.87043,2.59020,0.39713,7.93284,0.11912,0.11912,4.02598,1.49750,3.18264,2.98480,0.38932,7.42157,0.34804,0.34804,3.88480,1.18924
104.00000,91.67983,21249.84447,4341558.00000,3.37211,3.37211,2170780.68600,33700000000000000000.00000,61.00000,-619.94967,13881.10015,2492350.00000,-1.77182,-1.77182,1246174.11400,4320000000000000000.00000,117.00000,-459.23219,21716.67152,4360480.00000,-2.92053,-2.92053,2180238.54000,34400000000000000000.00000,19381.95536,11126.56250,19466.42857,2.71456,3.03750,0.46662,6.02059,0.04804,0.04804,3.03431,1.15452,1.55834,1.06961,0.35429,5.99167,0.04902,0.04902,3.02034,0.79288,2.72639,2.73627,0.45281,6.22696,0.04804,0.04804,3.13750,1.21248
190.00000,254.92703,25641.19563,5269213.00000,0.58235,0.58235,2634606.79100,84800000000000000000.00000,197.00000,309.67865,19003.00517,3456957.00000,2.24758,2.24758,1728479.62400,15700000000000000000.00000,191.00000,-18.96486,22988.57078,4558675.00000,1.65827,1.65827,2279338.32900,50800000000000000000.00000,23523.27232,15432.84375,20351.22768,3.29458,3.72206,0.42261,6.79167,0.58775,0.58775,3.68971,1.53012,2.16146,1.21887,0.43112,6.33873,0.35637,0.35637,3.34755,1.38775,2.85031,2.86826,0.33074,6.77157,0.56667,0.63775,3.66912,0.99145
35.00000,834.53441,21537.92548,4490339.00000,-7.52777,-7.52777,2245165.73600,38600000000000000000.00000,24.00000,-497.61615,12356.99338,2406032.00000,-0.07360,-0.07360,1203015.96300,3290000000000000000.00000,36.00000,770.35852,22500.12160,4546267.00000,-1.40620,-1.40620,2273132.79700,41300000000000000000.00000,20046.15625,10741.21429,20295.83482,2.80758,2.91569,0.35514,6.56373,0.41765,0.41765,3.49069,0.66047,1.50437,1.38100,0.23278,5.13529,0.05539,0.05539,2.59534,0.15240,2.84255,3.15233,0.46288,7.00833,0.16275,0.16275,3.58554,1.46405
153.00000,-814.28584,25829.20349,5379772.00000,3.49426,3.49426,2689887.74700,77000000000000000000.00000,165.00000,28.91224,22717.84053,4183565.00000,-0.88682,-0.88682,2091782.05700,32000000000000000000.00000,166.00000,-418.70806,27702.67549,5638675.00000,-0.78001,-0.78001,2819337.11000,97200000000000000000.00000,24016.83929,18676.62946,25172.65625,3.36370,3.47022,0.43115,7.38725,0.18824,0.22010,3.78775,1.15010,2.61577,1.94975,0.55899,7.89461,0.02353,0.02353,3.95907,3.65644,3.52558,3.39167,0.47354,7.44265,0.02451,0.02451,3.73358,1.77598
205.00000,-284.29771,29700.41435,5623244.00000,1.14073,1.14073,2811622.57000,102000000000000000000.00000,150.00000,123.70577,27745.63611,4918253.00000,-3.28485,-3.28485,2459124.85800,62200000000000000000.00000,214.00000,304.32090,29387.35669,5332581.00000,0.48112,0.48112,2666290.74100,84000000000000000000.00000,25103.76786,21956.48661,23806.16518,3.51593,2.95944,0.47303,7.99412,0.11029,0.13382,4.05221,3.53959,3.07514,2.38860,0.54997,7.97353,0.05147,0.05147,4.01250,4.69354,3.33420,2.78811,0.49673,8.00000,0.07647,0.09461,4.03824,4.70775
118.00000,-478.92804,31181.89919,6508696.00000,2.71874,2.71874,3254349.35900,164000000000000000000.00000,65.00000,336.13701,20731.49069,4263336.00000,-2.68812,-2.68812,2131666.65600,30300000000000000000.00000,140.00000,-423.54071,33204.60336,6972170.00000,-2.48033,-2.48033,3486083.76000,216000000000000000000.00000,29056.67857,19032.75000,31125.75893,4.06956,4.24400,0.43731,7.75098,0.07794,0.07794,3.91446,1.63480,2.66565,2.32145,0.53905,7.81275,0.56225,0.56225,4.18750,1.76491,4.35935,4.78456,0.50102,7.80588,0.00343,0.00931,3.90466,2.24084
37.00000,-135.03079,19804.53189,4094824.00000,-1.11896,-1.11896,2047411.44100,26800000000000000000.00000,14.00000,-201.54051,12127.38237,2333569.00000,2.04277,2.04277,1166785.52100,3400000000000000000.00000,42.00000,401.98515,20452.27387,4025299.00000,4.24973,4.24973,2012651.62500,27400000000000000000.00000,18280.46429,10417.71875,17970.08482,2.56029,2.23909,0.32574,6.79167,0.52451,0.52451,3.65809,0.51487,1.45906,1.23676,0.27836,4.84951,0.07304,0.08529,2.46127,0.20937,2.51682,2.16434,0.44463,7.26618,0.17451,0.17451,3.72034,1.30533
103.00000,428.31932,20052.82054,4106607.00000,-1.17994,-1.17994,2053302.91000,29200000000000000000.00000,50.00000,-419.43149,12274.28557,2196018.00000,-1.73598,-1.73598,1098008.13200,2860000000000000000.00000,109.00000,352.73075,20258.52901,4058428.00000,-5.57882,-5.57882,2029211.21100,28000000000000000000.00000,18333.06696,9803.65179,18117.98214,2.56766,2.46091,0.34370,6.30049,0.19069,0.19118,3.24559,0.57502,1.37306,1.05613,0.34401,5.53480,0.02647,0.02647,2.78064,0.50046,2.53753,2.41973,0.36477,6.61667,0.23627,0.23627,3.42647,0.69219
127.00000,-70.08396,24018.21268,5001635.00000,-2.22235,-2.22235,2500816.38900,58700000000000000000.00000,76.00000,114.67261,21003.42324,3929196.00000,2.80928,2.80928,1964599.40500,24500000000000000000.00000,141.00000,-168.79915,24097.58955,4701844.00000,1.13539,1.13539,2350922.56800,47000000000000000000.00000,22328.72768,17541.05357,20990.37500,3.12727,3.18456,0.18031,6.58873,0.29657,0.29657,3.44265,0.15963,2.45673,2.51654,0.23726,6.52402,0.00980,0.00980,3.26691,0.45353,2.93983,3.17782,0.28124,6.67941,0.00833,0.00833,3.34387,0.59583
108.00000,183.32657,21817.54588,4474074.00000,1.07360,1.07360,2237037.53700,40000000000000000000.00000,87.00000,294.17667,18594.09112,3664081.00000,-4.29357,-4.29357,1832038.35300,18300000000000000000.00000,114.00000,101.70762,22289.16223,4444789.00000,-11.14135,-11.14135,2222388.92900,38100000000000000000.00000,19973.54464,16357.50446,19842.80804,2.79742,3.07463,0.46117,6.61863,0.11765,0.11765,3.36814,1.81529,2.29097,2.21924,0.38195,6.40882,0.13137,0.13137,3.27010,1.02113,2.77910,3.13591,0.45797,7.04804,0.11127,0.11127,3.57966,2.08134
32.00000,-482.89674,16372.42105,3290569.00000,6.65639,6.65639,1645287.82800,12500000000000000000.00000,9.00000,514.11159,8936.46951,1360875.00000,-2.03803,-2.03803,680436.48100,917000000000000000.00000,31.00000,336.23478,14085.38904,2800504.00000,-4.00611,-4.00611,1400249.99700,6800000000000000000.00000,14690.04018,6075.33482,12502.25000,2.05743,2.15968,0.14866,4.39118,0.33824,0.33824,2.36471,0.09870,0.85089,0.47978,0.38051,4.13578,0.07402,0.10637,2.10490,0.37808,1.75102,1.56949,0.16804,4.75098,0.31275,0.31275,2.53186,0.08255
160.00000,-604.94034,20091.77230,3926186.00000,-1.53826,-1.53826,1963092.23100,25000000000000000000.00000,114.00000,-345.03176,12096.79218,1877693.00000,0.03011,0.03011,938846.51510,1480000000000000000.00000,168.00000,348.72303,20141.07689,3749986.00000,-3.23930,-3.23930,1874991.38000,21000000000000000000.00000,17527.61607,8382.55804,16741.00893,2.45485,2.59804,0.27972,6.87206,0.00000,0.00000,3.43603,0.60583,1.17403,0.58529,0.41269,6.93382,0.00000,0.00000,3.46691,0.98074,2.34468,2.24387,0.36096,6.82598,0.00000,0.00000,3.41299,1.30552
139.00000,-255.66652,18524.89426,3795046.00000,-2.35107,-2.35107,1897521.82400,20300000000000000000.00000,120.00000,127.30512,15610.01023,3066803.00000,-0.68870,-0.68870,1533401.15600,8520000000000000000.00000,154.00000,5.32761,19272.01004,3879666.00000,2.30945,2.30945,1939834.15500,21800000000000000000.00000,16942.16964,13691.08482,17319.93750,2.37285,2.41176,0.17758,5.47941,0.22794,0.22794,2.85368,0.13500,1.91752,1.65000,0.21026,6.17108,0.36912,0.36912,3.27010,0.20542,2.42576,2.38199,0.19553,6.13382,0.21225,0.21225,3.17304,0.19302
165.00000,-265.30754,35012.11411,7358396.00000,2.89895,2.89895,3679199.44900,275000000000000000000.00000,135.00000,617.62884,30248.42750,5723921.00000,-0.65353,-0.65353,2861960.17300,134000000000000000000.00000,175.00000,-435.29009,35490.12122,7438560.00000,2.28341,2.28341,3719281.14200,289000000000000000000.00000,32849.98214,25553.21875,33207.85714,4.60084,4.53333,0.27804,7.78039,0.91667,0.91667,4.34853,0.78730,3.57888,2.26115,0.27483,7.82304,0.38137,0.38137,4.10221,1.35391,4.65096,4.22525,0.37533,7.78824,1.00049,1.02598,4.39436,1.52057
11.00000,242.17621,14570.44438,2408302.00000,-0.05390,-0.05390,1204150.97300,4100000000000000000.00000,13.00000,179.70147,3686.82608,799385.00000,-1.90736,-1.90736,399691.54630,36800000000000000.00000,11.00000,-235.70499,9611.65941,1630923.00000,-1.66547,-1.66547,815460.66730,831000000000000000.00000,10751.34821,3568.68304,7280.90625,1.50579,0.71397,0.59462,4.44412,0.27059,0.31373,2.35735,0.90308,0.49982,0.45380,0.08270,1.67843,0.26275,0.37647,0.97059,0.00092,1.01973,0.55380,0.41657,3.37892,0.27059,0.31373,1.82475,0.23103
79.00000,-736.49456,22734.87914,4402788.00000,-0.12561,-0.12561,2201393.93700,40000000000000000000.00000,58.00000,-745.02285,17749.28280,3317272.00000,0.11081,0.11081,1658636.05500,13100000000000000000.00000,78.00000,-192.58009,22627.93925,4397060.00000,-3.87552,-3.87552,2198528.06200,39000000000000000000.00000,19655.30357,14809.25000,19629.73214,2.75284,2.79338,0.35060,7.09853,0.10980,0.10980,3.60417,1.23455,2.07412,1.93860,0.42413,7.42696,0.07941,0.07941,3.75319,1.37192,2.74926,2.88958,0.34360,7.07402,0.12500,0.12500,3.59951,1.16363
109.00000,595.31829,21902.08892,4494934.00000,0.51029,0.51029,2247467.25500,40100000000000000000.00000,54.00000,-586.97665,14544.45375,2476523.00000,5.24645,5.24645,1238264.12300,5360000000000000000.00000,133.00000,-762.74006,24363.69724,4856579.00000,-1.73221,-1.73221,2428288.63400,54000000000000000000.00000,20066.66964,11055.90625,21681.15625,2.81046,2.83076,0.46187,7.49657,0.04951,0.04951,3.77304,1.66085,1.54845,1.22549,0.53680,7.93529,0.02353,0.02353,3.97941,2.53832,3.03658,3.15711,0.47469,7.90196,0.04951,0.05049,3.97574,2.10390
1.00000,577.32254,12625.27611,2044071.00000,6.78925,6.78925,1022038.89500,2330000000000000000.00000,1.00000,0.88725,3301.31369,638390.00000,-4.76024,-4.76024,319192.61990,17200000000000000.00000,1.00000,452.56705,8763.00771,1507126.00000,-0.31821,-0.31821,753562.84090,633000000000000000.00000,9125.31696,2849.95536,6728.24107,1.27806,0.43627,0.36370,4.66716,0.02892,0.03137,2.34804,0.41910,0.39915,0.39951,0.11779,3.09706,0.00000,0.00000,1.54853,0.00864,0.94233,0.56593,0.25688,4.09167,0.02892,0.03137,2.06029,0.10631
51.00000,263.71300,20512.57760,4132017.00000,0.88693,0.88693,2066008.94300,27600000000000000000.00000,44.00000,-192.95195,18429.13146,3368310.00000,-1.38311,-1.38311,1684154.30800,13300000000000000000.00000,54.00000,-251.20637,19984.05407,3911579.00000,-0.60123,-0.60123,1955789.19900,22600000000000000000.00000,18446.50446,15037.09821,17462.40625,2.58354,2.38444,0.23494,6.47206,0.17990,0.17990,3.32598,0.32003,2.10604,1.68811,0.40709,7.03824,0.11618,0.19118,3.57721,1.27085,2.44572,2.31544,0.32100,6.31569,0.15539,0.15539,3.23554,0.74625
63.00000,-207.23975,24176.87362,5124496.00000,-1.25235,-1.25235,2562247.37400,64900000000000000000.00000,49.00000,390.31598,9684.81608,2081097.00000,0.85731,0.85731,1040548.92900,1710000000000000000.00000,67.00000,170.09002,19390.01060,4213226.00000,-2.85189,-2.85189,2106611.57400,28800000000000000000.00000,22877.21429,9290.61161,18809.04464,3.20409,3.73689,0.28026,5.25245,1.17696,1.17696,3.21471,0.34364,1.30121,1.24939,0.13862,3.25294,0.42108,0.42108,1.83701,0.01227,2.63432,2.70515,0.13349,4.60735,1.02402,1.02402,2.81569,0.03373
41.00000,-606.60272,21046.22817,4149910.00000,4.00748,4.00748,2074957.00400,35000000000000000000.00000,9.00000,868.41099,16616.62219,2934102.00000,21.04542,21.04542,1467061.52300,8380000000000000000.00000,53.00000,554.73108,21293.54228,4120858.00000,8.16528,8.16528,2060433.08300,33800000000000000000.00000,18526.38393,13098.66964,18396.68750,2.59473,2.19400,0.33263,6.73039,0.23382,0.23382,3.48211,1.04720,1.83455,1.40404,0.41945,7.16029,0.06127,0.06127,3.61078,1.35060,2.57657,2.10343,0.34787,6.86716,0.28578,0.28578,3.57647,1.42239
13.00000,-135.77772,18782.96013,3718091.00000,-1.44060,-1.44060,1859044.78000,18100000000000000000.00000,1.00000,-168.84427,11309.20121,1811724.00000,-0.60697,-0.60697,905861.69650,1200000000000000000.00000,8.00000,-214.38935,19149.74915,3618448.00000,0.80829,0.80829,1809224.40400,16800000000000000000.00000,16598.62054,8088.05357,16153.78571,2.32474,2.42868,0.19720,6.09412,0.07353,0.10294,3.08382,0.23458,1.13278,0.70466,0.39424,6.16029,0.02353,0.10588,3.09191,0.74058,2.26243,2.50110,0.21783,6.45980,0.07745,0.07745,3.26863,0.33129
32.00000,529.16225,14486.36204,2749170.00000,-5.45553,-5.45553,1374582.27200,6150000000000000000.00000,21.00000,-124.52041,7523.59766,1468174.00000,-2.88769,-2.88769,734085.55620,458000000000000000.00000,36.00000,-532.84540,12593.81020,2520182.00000,-0.23380,-0.23380,1260090.88300,4060000000000000000.00000,12273.08036,6554.34821,11250.81250,1.71892,1.24902,0.44251,5.22206,0.22745,0.22745,2.72475,0.70998,0.91798,0.75319,0.22321,4.12598,0.08186,0.08186,2.10392,0.07029,1.57574,1.33015,0.28316,4.56471,0.27892,0.27892,2.42181,0.17196
38.00000,348.57768,12411.00467,2001177.00000,-0.88986,-0.88986,1000588.05500,3710000000000000000.00000,36.00000,-132.39469,5707.86045,653471.00000,-2.64723,-2.64723,326734.17640,55800000000000000.00000,41.00000,82.48924,9367.16364,1485412.00000,2.49911,2.49911,742707.24960,928000000000000000.00000,8933.82589,2917.28125,6631.30357,1.25124,0.68064,0.22712,4.88676,0.03137,0.03137,2.45907,0.27607,0.40858,0.18566,0.49538,4.58088,0.02892,0.07598,2.30490,0.60886,0.92875,0.54694,0.30906,4.87598,0.03137,0.16471,2.45368,0.44243
122.00000,38.41360,26981.98315,5422721.00000,0.01740,0.01740,2711360.50900,82400000000000000000.00000,3.00000,427.82475,20405.36930,3338079.00000,-2.82157,-2.82157,1669038.08900,15600000000000000000.00000,149.00000,543.06319,27296.12095,5340097.00000,4.63978,4.63978,2670050.82000,80100000000000000000.00000,24208.57589,14902.13839,23839.71875,3.39056,3.23211,0.28182,7.84216,0.10098,0.10098,3.97157,0.94598,2.08713,0.99853,0.31884,7.65784,0.00147,0.04265,3.82966,1.40179,3.33890,3.22292,0.30436,7.86275,0.10343,0.10343,3.98309,1.24428
71.00000,-439.78615,24742.14370,4794448.00000,-7.08111,-7.08111,2397220.45900,54800000000000000000.00000,76.00000,531.21283,19675.08882,3421289.00000,-1.20294,-1.20294,1710643.89900,15100000000000000000.00000,72.00000,418.91997,25832.06503,4837024.00000,-2.79847,-2.79847,2418510.60100,59200000000000000000.00000,21403.78571,15273.61161,21593.85714,2.99773,2.80858,0.35062,7.72990,0.11863,0.25980,3.92426,1.36346,2.13916,1.58015,0.43756,7.75784,0.03333,0.03333,3.89559,2.01626,3.02435,2.53725,0.44351,7.89363,0.07157,0.07157,3.98260,2.61266
62.00000,-346.69090,16778.89027,3577913.00000,0.47559,0.47559,1788956.73800,15300000000000000000.00000,35.00000,161.37998,9867.23175,1874857.00000,0.03309,0.03309,937428.51650,1430000000000000000.00000,63.00000,345.12393,16372.39999,3459226.00000,0.61480,0.61480,1729613.30700,13400000000000000000.00000,15972.82589,8369.89732,15442.97321,2.23709,2.14792,0.14299,5.09069,0.39167,0.39902,2.74118,0.05161,1.17225,0.97488,0.25573,4.96667,0.03922,0.05980,2.50294,0.14696,2.16288,2.11213,0.13669,5.08480,0.05490,0.05490,2.56985,0.04857
226.00000,142.39550,29497.07224,6229937.00000,-1.41887,-1.41887,3114967.79100,140000000000000000000.00000,175.00000,498.78797,17197.14362,2804399.00000,-1.89678,-1.89678,1402198.55200,7530000000000000000.00000,233.00000,-225.37074,29336.66475,6094501.00000,-5.35983,-5.35983,3047247.82000,129000000000000000000.00000,27812.21875,12519.63839,27207.59375,3.89527,3.81544,0.21747,7.38775,0.57990,0.57990,3.98382,0.34930,1.75345,1.17978,0.33731,6.29412,0.02010,0.02010,3.15711,1.25521,3.81059,3.42574,0.33174,7.50147,0.61912,0.61912,4.06029,0.99984
62.00000,69.60177,18729.66923,3955775.00000,0.60412,0.60412,1977887.80200,23800000000000000000.00000,67.00000,387.86863,15145.56013,3063619.00000,-10.34307,-10.34307,1531804.32800,8420000000000000000.00000,67.00000,644.06747,18391.74984,3899459.00000,-1.70846,-1.70846,1949728.64600,22200000000000000000.00000,17659.70982,13676.87054,17408.29911,2.47335,2.49412,0.24618,4.99804,0.59510,0.62647,2.79657,0.25418,1.91553,2.03885,0.17475,5.56912,0.07451,0.07451,2.82181,0.09963,2.43814,2.49620,0.19107,4.91078,0.58088,0.58088,2.74583,0.13268
