Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
117.58,124.93,132.08,0.04,0.00,0.06,1.00,0.00,0.51,4.19,0.00,6131.00,0.00,191.50,219.81,0.01,1.01,0.58,0.00,6481.00,0.00,160000.00,0.23,75879.00,84121.00,88584.00,71416.00,88630.00,71370.00,2.00
97.59,98.94,109.79,0.04,0.00,0.06,1.00,0.00,0.84,4.02,0.00,5689.00,0.00,190.75,212.03,0.02,1.04,0.52,0.00,5793.00,0.00,160000.00,0.22,99011.00,60989.00,96451.00,63549.00,78832.00,81168.00,2.00
69.78,90.35,109.93,0.03,0.00,0.04,1.00,0.00,1.36,21.47,0.00,4303.00,0.00,199.75,220.98,0.00,1.01,0.68,0.00,4409.00,0.00,160000.00,0.18,87234.00,72766.00,89129.00,70871.00,85932.00,74068.00,2.00
153.34,146.94,143.08,0.02,0.00,0.06,1.00,0.00,0.68,5.29,0.00,3788.00,0.00,198.50,206.18,0.00,1.00,0.86,0.00,3985.00,0.00,160000.00,0.16,107946.00,52054.00,106543.00,53457.00,103751.00,56249.00,2.00
95.24,88.20,74.77,0.11,0.00,0.06,1.00,0.00,1.55,12.42,0.00,18339.00,0.00,199.75,228.92,0.00,1.00,0.40,0.00,19824.00,0.00,160000.00,0.51,88458.00,71542.00,89839.00,70161.00,88104.00,71896.00,2.00
144.25,159.85,169.52,0.04,0.00,0.06,1.00,0.00,0.49,8.97,0.00,6156.00,0.00,198.50,207.60,0.00,1.03,0.85,0.00,6188.00,0.00,160000.00,0.24,111695.00,48305.00,109477.00,50523.00,108920.00,51080.00,2.00
71.61,91.66,109.28,0.03,0.00,0.05,1.00,0.00,1.68,14.45,0.00,5406.00,0.00,199.75,213.90,0.00,1.02,0.38,0.00,5798.00,0.00,160000.00,0.21,87126.00,72874.00,89112.00,70888.00,85909.00,74091.00,2.00
103.31,107.90,92.71,0.03,0.00,0.05,1.00,0.00,3.23,48.40,0.00,5415.00,0.00,199.75,212.84,0.00,1.02,0.57,0.00,5490.00,0.00,160000.00,0.21,83822.00,76178.00,86754.00,73246.00,75481.00,84519.00,2.00
93.84,115.62,67.00,0.18,0.00,0.05,1.00,0.00,0.40,5.52,0.00,28015.00,0.00,199.75,228.92,0.00,1.00,0.25,0.00,29620.00,0.00,160000.00,0.67,85578.00,74422.00,89444.00,70556.00,74209.00,85791.00,2.00
131.84,143.35,108.31,0.09,0.00,0.05,1.00,0.00,0.31,4.41,0.00,14156.00,0.00,199.75,228.92,0.00,1.00,0.44,0.00,14470.00,0.00,160000.00,0.43,94684.00,65316.00,93636.00,66364.00,78079.00,81921.00,2.00
91.67,92.46,61.75,0.09,0.00,0.06,1.00,0.00,0.91,12.82,0.00,15090.00,0.00,199.75,228.92,0.00,1.00,0.24,0.00,16240.00,0.00,160000.00,0.45,60276.00,99724.00,58120.00,101880.00,54325.00,105675.00,2.00
105.28,105.28,105.28,0.02,0.00,0.06,1.00,0.00,1.29,29.28,0.00,3065.00,0.00,185.75,180.26,0.01,1.02,0.59,0.00,3221.00,0.00,160000.00,0.14,59892.00,100108.00,59892.00,100108.00,59892.00,100108.00,2.00
108.52,105.73,97.46,0.03,0.00,0.04,1.00,0.00,0.27,2.48,0.00,4781.00,0.00,199.75,220.43,0.00,1.01,0.63,0.00,5008.00,0.00,160000.00,0.19,85974.00,74026.00,86345.00,73655.00,86841.00,73159.00,2.00
80.30,91.13,59.86,0.03,0.00,0.04,1.00,0.00,1.01,7.61,0.00,4707.00,0.00,198.75,216.47,0.00,1.01,0.76,0.00,4812.00,0.00,160000.00,0.19,76441.00,83559.00,87665.00,72335.00,67921.00,92079.00,2.00
143.91,182.10,214.23,0.03,0.00,0.08,1.00,0.00,1.39,7.66,0.00,4119.00,0.00,194.75,177.26,0.02,1.06,0.78,0.00,4124.00,0.00,160000.00,0.17,120286.00,39714.00,119836.00,40164.00,119197.00,40803.00,2.00
109.15,97.91,65.57,0.13,0.00,0.05,1.00,0.00,0.79,4.45,0.00,21319.00,0.00,199.75,228.92,0.00,1.00,0.29,0.00,22982.00,0.00,160000.00,0.57,90086.00,69914.00,86275.00,73725.00,76097.00,83903.00,2.00
103.89,139.40,175.20,0.04,0.00,0.09,1.00,0.00,0.54,27.90,0.00,6959.00,0.00,193.25,199.16,-0.01,1.01,0.80,0.00,7474.00,0.00,160000.00,0.26,112060.00,47940.00,107934.00,52066.00,105868.00,54132.00,2.00
121.83,124.59,88.79,0.15,0.00,0.04,1.00,0.00,0.52,4.23,0.00,24343.00,0.00,199.75,228.92,0.00,1.00,0.36,0.00,25858.00,0.00,160000.00,0.62,83562.00,76438.00,84791.00,75209.00,76959.00,83041.00,2.00
169.66,193.46,206.41,0.04,0.00,0.05,1.00,0.00,2.38,16.17,0.00,6135.00,0.00,199.75,228.92,0.00,1.00,0.55,0.00,6491.00,0.00,160000.00,0.23,97497.00,62503.00,98255.00,61745.00,105245.00,54755.00,2.00
98.45,114.58,134.01,0.03,0.00,0.11,1.00,0.00,1.07,3.59,0.00,5043.00,0.00,199.75,161.67,0.00,1.36,0.74,0.00,5153.00,0.00,160000.00,0.20,125168.00,34832.00,120743.00,39257.00,118882.00,41118.00,2.00
84.11,118.52,150.41,0.04,0.00,0.07,1.00,0.00,1.18,9.92,0.00,6537.00,0.00,199.75,184.55,0.00,1.05,0.83,0.00,6635.00,0.00,160000.00,0.25,116932.00,43068.00,111629.00,48371.00,104175.00,55825.00,2.00
111.57,102.03,57.83,0.03,0.00,0.06,1.00,0.00,1.00,5.25,0.00,4459.00,0.00,196.00,197.80,-0.02,1.06,0.82,0.00,4473.00,0.00,160000.00,0.18,87428.00,72572.00,86039.00,73961.00,77033.00,82967.00,2.00
110.35,104.72,100.88,0.10,0.00,0.04,1.00,0.00,0.20,3.33,0.00,15685.00,0.00,199.75,228.92,0.00,1.00,0.58,0.00,16161.00,0.00,160000.00,0.46,80734.00,79266.00,85758.00,74242.00,85423.00,74577.00,2.00
116.77,112.95,111.82,0.07,0.00,0.06,1.00,0.00,1.69,11.97,0.00,10780.00,0.00,199.75,228.92,0.00,1.00,0.49,0.00,11591.00,0.00,160000.00,0.36,83998.00,76002.00,81998.00,78002.00,84587.00,75413.00,2.00
150.97,153.45,157.30,0.03,0.00,0.05,1.00,0.00,0.65,6.57,0.00,5305.00,0.00,197.50,213.87,0.00,1.01,0.56,0.00,5867.00,0.00,160000.00,0.21,112022.00,47978.00,111146.00,48854.00,96527.00,63473.00,2.00
118.28,135.63,165.02,0.02,0.00,0.07,1.00,0.00,-0.34,5.62,0.00,3045.00,0.00,195.00,171.87,-0.05,1.26,0.67,0.00,3470.00,0.00,160000.00,0.14,123259.00,36741.00,122076.00,37924.00,121538.00,38462.00,2.00
137.36,130.04,118.42,0.12,0.00,0.05,1.00,0.00,0.82,6.43,0.00,19715.00,0.00,199.75,228.92,0.00,1.00,0.47,0.00,20544.00,0.00,160000.00,0.54,91928.00,68072.00,88318.00,71682.00,74711.00,85289.00,2.00
125.26,139.85,172.32,0.03,0.00,0.07,1.00,0.00,0.58,5.12,0.00,4218.00,0.00,196.50,196.47,0.00,1.01,0.75,0.00,4218.00,0.00,160000.00,0.18,99015.00,60985.00,98567.00,61433.00,98103.00,61897.00,2.00
115.88,111.99,107.34,0.13,0.00,0.04,1.00,0.00,0.20,4.17,0.00,20248.00,0.00,199.75,228.92,0.00,1.00,0.61,0.00,23235.00,0.00,160000.00,0.55,79737.00,80263.00,78776.00,81224.00,78106.00,81894.00,2.00
140.71,138.42,131.48,0.02,0.00,0.08,1.00,0.00,1.55,5.97,0.00,2618.00,0.00,199.75,109.92,0.00,1.12,0.81,0.00,2618.00,0.00,160000.00,0.12,87515.00,72485.00,87008.00,72992.00,90706.00,69294.00,2.00
142.83,141.65,115.16,0.05,0.00,0.08,1.00,0.00,0.92,5.23,0.00,7266.00,0.00,199.75,215.31,0.00,1.01,0.81,0.00,7429.00,0.00,160000.00,0.27,78507.00,81493.00,78406.00,81594.00,81857.00,78143.00,2.00
80.91,78.85,64.10,0.04,0.00,0.04,1.00,0.00,0.72,3.83,0.00,5982.00,0.00,199.75,225.48,0.00,1.00,0.53,0.00,6133.00,0.00,160000.00,0.23,86223.00,73777.00,89849.00,70151.00,70192.00,89808.00,2.00
112.33,118.25,102.00,0.02,0.00,0.06,1.00,0.00,0.76,5.58,0.00,3001.00,0.00,199.75,210.60,0.00,1.01,0.73,0.00,3358.00,0.00,160000.00,0.13,75203.00,84797.00,76195.00,83805.00,85066.00,74934.00,2.00
168.53,148.56,140.11,0.09,0.00,0.10,1.00,0.00,1.29,6.52,0.00,14859.00,0.00,198.00,226.92,0.00,1.00,0.55,0.00,15782.00,0.00,160000.00,0.45,84682.00,75318.00,91318.00,68682.00,98445.00,61555.00,2.00
87.96,113.25,138.85,0.04,0.00,0.07,1.00,0.00,0.93,4.79,0.00,5876.00,0.00,197.00,225.79,0.00,1.00,0.65,0.00,6391.00,0.00,160000.00,0.23,116312.00,43688.00,114508.00,45492.00,113523.00,46477.00,2.00
125.34,124.89,103.38,0.12,0.00,0.06,1.00,0.00,0.87,4.86,0.00,18887.00,0.00,199.75,228.92,0.00,1.00,0.48,0.00,20363.00,0.00,160000.00,0.52,73011.00,86989.00,75631.00,84369.00,68678.00,91322.00,3.00
122.29,120.32,60.37,0.06,0.00,0.06,1.00,0.00,2.37,24.19,0.00,9360.00,0.00,199.75,228.92,0.00,1.00,0.54,0.00,9412.00,0.00,160000.00,0.32,81076.00,78924.00,85176.00,74824.00,59164.00,100836.00,3.00
133.40,138.57,118.48,0.05,0.00,0.04,1.00,0.00,0.87,6.44,0.00,7956.00,0.00,199.75,228.92,0.00,1.00,0.74,0.00,10003.00,0.00,160000.00,0.29,80070.00,79930.00,80774.00,79226.00,71719.00,88281.00,3.00
115.19,127.29,76.82,0.06,0.00,0.07,1.00,0.00,1.37,6.42,0.00,9474.00,0.00,199.75,194.58,0.00,1.15,0.50,0.00,9672.00,0.00,160000.00,0.32,72904.00,87096.00,75408.00,84592.00,79721.00,80279.00,3.00
102.04,117.35,99.70,0.04,0.00,0.04,1.00,0.00,0.71,5.77,0.00,6397.00,0.00,199.75,228.92,0.00,1.00,0.42,0.00,6428.00,0.00,160000.00,0.24,66573.00,93427.00,69277.00,90723.00,64902.00,95098.00,3.00
106.13,112.12,59.20,0.09,0.00,0.05,1.00,0.00,0.66,4.81,0.00,14651.00,0.00,199.75,228.92,0.00,1.00,0.51,0.00,15422.00,0.00,160000.00,0.44,74549.00,85451.00,75847.00,84153.00,58342.00,101658.00,3.00
138.49,129.72,73.51,0.05,0.00,0.10,1.00,0.00,1.30,62.82,0.00,7398.00,0.00,199.75,201.64,0.00,1.08,0.69,0.00,8217.00,0.00,160000.00,0.27,77024.00,82976.00,82179.00,77821.00,88162.00,71838.00,3.00
117.55,129.20,56.58,0.05,0.00,0.06,1.00,0.00,1.38,12.54,0.00,7852.00,0.00,199.75,228.34,0.00,1.00,0.40,0.00,8805.00,0.00,160000.00,0.28,103061.00,56939.00,90503.00,69497.00,92498.00,67502.00,3.00
133.48,125.63,80.62,0.10,0.00,0.05,1.00,0.00,0.97,5.67,0.00,15592.00,0.00,199.75,228.92,0.00,1.00,0.35,0.00,18466.00,0.00,160000.00,0.46,75961.00,84039.00,71153.00,88847.00,55043.00,104957.00,3.00
91.99,126.48,77.57,0.06,0.00,0.05,1.00,0.00,1.19,9.09,0.00,8954.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,9782.00,0.00,160000.00,0.31,75862.00,84138.00,86849.00,73151.00,66739.00,93261.00,3.00
96.51,104.12,91.32,0.03,0.00,0.05,1.00,0.00,1.29,11.77,0.00,4761.00,0.00,199.75,222.10,0.00,1.00,0.71,0.00,5031.00,0.00,160000.00,0.19,71282.00,88718.00,72595.00,87405.00,58882.00,101118.00,3.00
107.70,111.56,82.18,0.06,0.00,0.05,1.00,0.00,1.34,7.23,0.00,10036.00,0.00,199.75,228.92,0.00,1.00,0.34,0.00,10203.00,0.00,160000.00,0.34,74939.00,85061.00,81391.00,78609.00,76137.00,83863.00,3.00
82.60,100.81,48.92,0.05,0.00,0.04,1.00,0.00,0.46,5.64,0.00,7798.00,0.00,199.75,221.54,0.00,1.00,0.57,0.00,7798.00,0.00,160000.00,0.28,73193.00,86807.00,85452.00,74548.00,66370.00,93630.00,3.00
118.50,132.57,108.54,0.05,0.00,0.11,1.00,0.00,2.49,22.24,0.00,8135.00,0.00,191.00,195.53,0.06,1.15,0.52,0.00,8469.00,0.00,160000.00,0.29,106726.00,53274.00,86068.00,73932.00,95824.00,64176.00,3.00
102.93,116.13,54.78,0.04,0.00,0.10,1.00,0.00,2.00,7.00,0.00,5776.00,0.00,187.75,209.63,0.04,1.06,0.57,0.00,5829.00,0.00,160000.00,0.22,66627.00,93373.00,80129.00,79871.00,63483.00,96517.00,3.00
113.43,127.44,90.16,0.06,0.00,0.05,1.00,0.00,2.15,23.49,0.00,10226.00,0.00,199.75,228.92,0.00,1.00,0.40,0.00,10480.00,0.00,160000.00,0.34,89145.00,70855.00,98166.00,61834.00,66833.00,93167.00,3.00
72.60,90.80,43.73,0.05,0.00,0.04,1.00,0.00,1.82,30.16,0.00,7468.00,0.00,199.75,228.92,0.00,1.00,0.74,0.00,7783.00,0.00,160000.00,0.27,70103.00,89897.00,71957.00,88043.00,67966.00,92034.00,3.00
129.80,132.21,90.93,0.03,0.00,0.06,1.00,0.00,1.45,11.48,0.00,5069.00,0.00,199.75,228.92,0.00,1.00,0.54,0.00,5390.00,0.00,160000.00,0.20,70154.00,89846.00,69055.00,90945.00,55366.00,104634.00,3.00
140.16,162.37,48.62,0.03,0.00,0.08,1.00,0.00,1.95,10.34,0.00,4923.00,0.00,199.75,190.16,0.00,1.04,0.69,0.00,4979.00,0.00,160000.00,0.20,107314.00,52686.00,105960.00,54040.00,72782.00,87218.00,3.00
135.46,147.76,116.18,0.04,0.00,0.06,1.00,0.00,2.30,27.62,0.00,7197.00,0.00,196.50,225.23,0.00,1.00,0.86,0.00,7301.00,0.00,160000.00,0.26,110355.00,49645.00,105187.00,54813.00,107012.00,52988.00,3.00
100.10,119.38,63.69,0.05,0.00,0.05,1.00,0.00,1.18,7.71,0.00,8138.00,0.00,199.75,228.92,0.00,1.00,0.77,0.00,8975.00,0.00,160000.00,0.29,69171.00,90829.00,73159.00,86841.00,58863.00,101137.00,3.00
102.13,122.96,63.36,0.07,0.00,0.06,1.00,0.00,0.65,5.00,0.00,11192.00,0.00,199.75,228.92,0.00,1.00,0.69,0.00,11803.00,0.00,160000.00,0.37,95109.00,64891.00,77164.00,82836.00,80479.00,79521.00,3.00
148.59,154.97,90.02,0.04,0.00,0.05,1.00,0.00,1.28,5.86,0.00,5943.00,0.00,199.75,219.32,0.00,1.01,0.67,0.00,5993.00,0.00,160000.00,0.23,78910.00,81090.00,85852.00,74148.00,70020.00,89980.00,3.00
109.50,118.54,83.56,0.07,0.00,0.04,1.00,0.00,0.61,6.77,0.00,10966.00,0.00,199.75,228.92,0.00,1.00,0.39,0.00,11754.00,0.00,160000.00,0.36,70755.00,89245.00,74668.00,85332.00,59263.00,100737.00,3.00
116.04,144.66,85.51,0.05,0.00,0.08,1.00,0.00,3.11,27.90,0.00,7386.00,0.00,199.75,205.54,0.00,1.01,0.58,0.00,7474.00,0.00,160000.00,0.27,67265.00,92735.00,65351.00,94649.00,78078.00,81922.00,3.00
110.63,126.68,61.31,0.04,0.00,0.10,1.00,0.00,3.27,41.90,0.00,6281.00,0.00,199.75,228.92,0.00,1.00,0.58,0.00,6317.00,0.00,160000.00,0.24,64468.00,95532.00,82433.00,77567.00,63758.00,96242.00,3.00
122.85,135.89,62.89,0.04,0.00,0.08,1.00,0.00,1.97,25.28,0.00,6670.00,0.00,190.75,219.02,0.01,1.02,0.68,0.00,6796.00,0.00,160000.00,0.25,83024.00,76976.00,93970.00,66030.00,69768.00,90232.00,3.00
95.47,96.40,61.56,0.08,0.00,0.05,1.00,0.00,-0.02,3.12,0.00,12917.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,13906.00,0.00,160000.00,0.40,64448.00,95552.00,68520.00,91480.00,56020.00,103980.00,3.00
60.67,95.71,16.60,0.05,0.00,0.08,1.00,0.00,0.60,3.52,0.00,7774.00,0.00,199.75,227.19,0.00,1.00,0.77,0.00,8041.00,0.00,160000.00,0.28,58297.00,101703.00,68894.00,91106.00,37778.00,122222.00,3.00
104.52,131.00,99.01,0.04,0.00,0.04,1.00,0.00,2.24,14.18,0.00,7002.00,0.00,199.75,195.49,0.00,1.14,0.54,0.00,7045.00,0.00,160000.00,0.26,92567.00,67433.00,86703.00,73297.00,85459.00,74541.00,3.00
94.10,100.14,56.20,0.08,0.00,0.05,1.00,0.00,0.59,4.74,0.00,12570.00,0.00,199.75,228.92,0.00,1.00,0.23,0.00,13485.00,0.00,160000.00,0.40,66301.00,93699.00,77870.00,82130.00,54294.00,105706.00,3.00
95.25,112.88,71.96,0.04,0.00,0.08,1.00,0.00,1.06,7.90,0.00,6426.00,0.00,199.75,198.75,0.00,1.11,0.66,0.00,7026.00,0.00,160000.00,0.24,59125.00,100875.00,58189.00,101811.00,62433.00,97567.00,3.00
124.32,138.48,65.94,0.05,0.00,0.07,1.00,0.00,2.00,19.56,0.00,8055.00,0.00,196.50,225.23,0.00,1.00,0.43,0.00,8506.00,0.00,160000.00,0.29,85884.00,74116.00,83753.00,76247.00,77788.00,82212.00,3.00
118.92,135.61,77.33,0.05,0.00,0.07,1.00,0.00,0.42,7.57,0.00,8005.00,0.00,199.75,228.92,0.00,1.00,0.42,0.00,8116.00,0.00,160000.00,0.29,74734.00,85266.00,73586.00,86414.00,76692.00,83308.00,3.00
116.68,130.12,70.85,0.05,0.00,0.06,1.00,0.00,-0.56,2.26,0.00,8750.00,0.00,199.75,228.92,0.00,1.00,0.57,0.00,8880.00,0.00,160000.00,0.31,65992.00,94008.00,68878.00,91122.00,75520.00,84480.00,3.00
112.03,128.05,91.33,0.05,0.00,0.05,1.00,0.00,0.98,6.62,0.00,8151.00,0.00,199.75,228.92,0.00,1.00,0.56,0.00,8680.00,0.00,160000.00,0.29,67156.00,92844.00,74676.00,85324.00,65519.00,94481.00,3.00
108.96,131.23,68.48,0.03,0.00,0.04,1.00,0.00,0.56,4.91,0.00,5588.00,0.00,199.75,186.83,0.00,1.25,0.65,0.00,5713.00,0.00,160000.00,0.22,71503.00,88497.00,70368.00,89632.00,69272.00,90728.00,3.00
98.24,121.88,74.37,0.03,0.00,0.07,1.00,0.00,1.40,13.26,0.00,5488.00,0.00,190.00,203.56,-0.01,1.01,0.74,0.00,6904.00,0.00,160000.00,0.22,74441.00,85559.00,71315.00,88685.00,79819.00,80181.00,3.00
112.22,109.26,26.39,0.05,0.00,0.05,1.00,0.00,1.04,4.01,0.00,7727.00,0.00,199.75,228.92,0.00,1.00,0.70,0.00,7727.00,0.00,160000.00,0.28,87598.00,72402.00,83912.00,76088.00,60804.00,99196.00,3.00
61.59,71.71,40.10,0.03,0.00,0.06,1.00,0.00,0.88,11.83,0.00,4917.00,0.00,199.75,211.78,0.00,1.03,0.82,0.00,5057.00,0.00,160000.00,0.20,70439.00,89561.00,67733.00,92267.00,48687.00,111313.00,3.00
58.68,94.46,47.95,0.06,0.00,0.06,1.00,0.00,1.92,12.37,0.00,10040.00,0.00,199.75,228.92,0.00,1.00,0.59,0.00,10638.00,0.00,160000.00,0.34,68241.00,91759.00,63259.00,96741.00,63661.00,96339.00,3.00
115.24,137.95,76.71,0.05,0.00,0.05,1.00,0.00,0.95,7.54,0.00,8168.00,0.00,199.75,228.92,0.00,1.00,0.71,0.00,8249.00,0.00,160000.00,0.29,101419.00,58581.00,88407.00,71593.00,90388.00,69612.00,3.00
76.11,93.85,44.34,0.05,0.00,0.04,1.00,0.00,0.80,7.50,0.00,7315.00,0.00,199.75,228.92,0.00,1.00,0.57,0.00,8536.00,0.00,160000.00,0.27,55058.00,104942.00,66815.00,93185.00,42779.00,117221.00,3.00
104.00,125.44,78.87,0.11,0.00,0.05,1.00,0.00,1.55,11.07,0.00,16905.00,0.00,199.75,228.92,0.00,1.00,0.58,0.00,17525.00,0.00,160000.00,0.49,84796.00,75204.00,90797.00,69203.00,85922.00,74078.00,3.00
105.79,132.20,66.81,0.04,0.00,0.06,1.00,0.00,0.48,8.04,0.00,7015.00,0.00,199.25,222.66,0.00,1.00,0.70,0.00,7200.00,0.00,160000.00,0.26,68725.00,91275.00,75257.00,84743.00,82895.00,77105.00,3.00
137.88,143.05,102.33,0.08,0.00,0.05,1.00,0.00,2.51,27.13,0.00,12553.00,0.00,199.75,228.92,0.00,1.00,0.49,0.00,13329.00,0.00,160000.00,0.40,81613.00,78387.00,93856.00,66144.00,74455.00,85545.00,3.00
78.41,98.61,57.80,0.09,0.00,0.07,1.00,0.00,2.10,10.59,0.00,13751.00,0.00,199.75,217.68,0.00,1.01,0.52,0.00,14211.00,0.00,160000.00,0.42,63010.00,96990.00,69314.00,90686.00,60888.00,99112.00,3.00
83.78,101.62,54.37,0.07,0.00,0.07,1.00,0.00,2.02,19.62,0.00,10788.00,0.00,199.75,225.48,0.00,1.00,0.46,0.00,11074.00,0.00,160000.00,0.36,69273.00,90727.00,72373.00,87627.00,55599.00,104401.00,3.00
106.61,133.37,69.14,0.10,0.00,0.06,1.00,0.00,1.10,6.80,0.00,16354.00,0.00,199.75,227.77,0.00,1.00,0.33,0.00,17255.00,0.00,160000.00,0.48,86950.00,73050.00,84884.00,75116.00,67665.00,92335.00,3.00
87.09,90.99,30.80,0.07,0.00,0.08,1.00,0.00,2.25,34.00,0.00,10437.00,0.00,199.75,198.28,0.00,1.11,0.44,0.00,11891.00,0.00,160000.00,0.35,56066.00,103934.00,50307.00,109693.00,56222.00,103778.00,3.00
126.99,125.51,63.13,0.08,0.00,0.06,1.00,0.00,1.53,7.62,0.00,13380.00,0.00,199.75,228.92,0.00,1.00,0.80,0.00,15241.00,0.00,160000.00,0.41,71289.00,88711.00,60863.00,99137.00,48567.00,111433.00,3.00
107.60,102.99,74.74,0.07,0.00,0.04,1.00,0.00,0.65,4.34,0.00,11836.00,0.00,199.75,228.92,0.00,1.00,0.42,0.00,12411.00,0.00,160000.00,0.38,72138.00,87862.00,76180.00,83820.00,65997.00,94003.00,3.00
147.01,145.87,82.73,0.05,0.00,0.04,1.00,0.00,1.25,5.53,0.00,8598.00,0.00,199.75,203.60,0.00,1.07,0.56,0.00,8698.00,0.00,160000.00,0.30,87420.00,72580.00,95732.00,64268.00,85933.00,74067.00,3.00
85.80,99.15,47.98,0.05,0.00,0.05,1.00,0.00,1.49,14.70,0.00,8532.00,0.00,199.75,228.92,0.00,1.00,0.62,0.00,9090.00,0.00,160000.00,0.30,67033.00,92967.00,62780.00,97220.00,66202.00,93798.00,3.00
172.94,186.08,117.67,0.03,0.00,0.04,1.00,0.00,1.21,15.37,0.00,4909.00,0.00,199.75,228.92,0.00,1.00,0.49,0.00,4909.00,0.00,160000.00,0.20,91156.00,68844.00,92093.00,67907.00,82323.00,77677.00,3.00
111.20,132.07,87.55,0.10,0.00,0.03,1.00,0.00,1.07,8.57,0.00,15303.00,0.00,199.75,228.92,0.00,1.00,0.68,0.00,15696.00,0.00,160000.00,0.46,77303.00,82697.00,70700.00,89300.00,62813.00,97187.00,3.00
118.73,124.25,93.25,0.05,0.00,0.05,1.00,0.00,1.55,13.01,0.00,8704.00,0.00,199.75,200.19,0.00,1.09,0.67,0.00,9648.00,0.00,160000.00,0.30,82904.00,77096.00,82807.00,77193.00,61554.00,98446.00,3.00
106.49,119.42,52.84,0.04,0.00,0.05,1.00,0.00,1.18,5.14,0.00,5922.00,0.00,199.75,217.13,0.00,1.01,0.64,0.00,6014.00,0.00,160000.00,0.23,82916.00,77084.00,61132.00,98868.00,71493.00,88507.00,3.00
119.26,117.59,55.12,0.05,0.00,0.10,1.00,0.00,1.46,19.22,0.00,7700.00,0.00,199.75,177.26,0.00,1.01,0.82,0.00,7833.00,0.00,160000.00,0.28,77084.00,82916.00,69704.00,90296.00,51157.00,108843.00,3.00
99.11,105.28,29.93,0.06,0.00,0.07,1.00,0.00,2.60,29.71,0.00,10223.00,0.00,199.75,228.92,0.00,1.00,0.73,0.00,10412.00,0.00,160000.00,0.34,67985.00,92015.00,69417.00,90583.00,41134.00,118866.00,3.00
66.76,109.03,65.56,0.08,0.00,0.07,1.00,0.00,2.20,28.75,0.00,12537.00,0.00,195.75,196.99,-0.02,1.06,0.72,0.00,13285.00,0.00,160000.00,0.40,41526.00,118474.00,54012.00,105988.00,80118.00,79882.00,3.00
104.73,119.75,70.11,0.06,0.00,0.06,1.00,0.00,2.20,10.73,0.00,8863.00,0.00,199.25,216.53,0.00,1.01,0.72,0.00,9154.00,0.00,160000.00,0.31,68498.00,91502.00,73691.00,86309.00,53924.00,106076.00,3.00
142.27,138.75,89.32,0.05,0.00,0.04,1.00,0.00,1.02,6.54,0.00,7499.00,0.00,199.75,204.10,0.00,1.07,0.63,0.00,7599.00,0.00,160000.00,0.27,83582.00,76418.00,92871.00,67129.00,84899.00,75101.00,3.00
133.99,150.04,109.68,0.06,0.00,0.04,1.00,0.00,2.69,17.63,0.00,8803.00,0.00,199.75,206.61,0.00,1.05,0.51,0.00,9018.00,0.00,160000.00,0.31,108306.00,51694.00,105865.00,54135.00,95713.00,64287.00,3.00
79.64,119.10,73.92,0.03,0.00,0.06,1.00,0.00,1.76,5.65,0.00,5304.00,0.00,199.75,226.05,0.00,1.00,0.67,0.00,5408.00,0.00,160000.00,0.21,70042.00,89958.00,72097.00,87903.00,86096.00,73904.00,3.00
89.55,113.71,74.48,0.12,0.00,0.07,1.00,0.00,0.44,2.80,0.00,18733.00,0.00,199.75,228.92,0.00,1.00,0.34,0.00,19806.00,0.00,160000.00,0.52,69163.00,90837.00,83421.00,76579.00,74876.00,85124.00,3.00
110.48,125.73,84.83,0.05,0.00,0.08,1.00,0.00,1.77,7.00,0.00,7537.00,0.00,199.75,217.13,0.00,1.01,0.67,0.00,7934.00,0.00,160000.00,0.27,82539.00,77461.00,77224.00,82776.00,72625.00,87375.00,3.00
116.61,135.93,53.32,0.07,0.00,0.06,1.00,0.00,1.07,6.38,0.00,10625.00,0.00,199.75,228.92,0.00,1.00,0.53,0.00,11069.00,0.00,160000.00,0.35,82065.00,77935.00,73609.00,86391.00,77824.00,82176.00,3.00
99.91,119.37,72.46,0.06,0.00,0.06,1.00,0.00,0.67,3.44,0.00,9384.00,0.00,199.75,228.92,0.00,1.00,0.28,0.00,10698.00,0.00,160000.00,0.32,64934.00,95066.00,72194.00,87806.00,63529.00,96471.00,3.00
138.10,126.31,44.67,0.06,0.00,0.05,1.00,0.00,5.06,52.92,0.00,9421.00,0.00,199.75,218.23,0.00,1.01,0.60,0.00,9857.00,0.00,160000.00,0.32,86401.00,73599.00,74940.00,85060.00,89090.00,70910.00,3.00
112.34,137.33,51.90,0.05,0.00,0.04,1.00,0.00,2.94,43.87,0.00,8560.00,0.00,199.75,228.92,0.00,1.00,0.76,0.00,9100.00,0.00,160000.00,0.30,60545.00,99455.00,78698.00,81302.00,67869.00,92131.00,3.00
